HGNC symbol	EntrezGene ID
SLCO6A1	133482
SLC7A3	84889
B2M	567
CXCL6	6372
RIMBP3	85376
USP41	373856
RUFY4	285180
ISL2	64843
DROSHA	29102
CDH17	1015
DEFB125	245938
TRIP13	9319
SYT1	6857
DEFB126	81623
PCYT1B	9468
DEFB127	140850
C16orf96	342346
DEFB128	245939
DEFB129	140881
GJB5	2709
SNX8	29886
XG	100132596
XG	7499
ZNF74	7625
GJB4	127534
AGAP4	119016
AKR1E2	83592
GJB3	2707
FGFBP2	83888
C20orf118	140711
GJA4	2701
SAMHD1	25939
CDYL2	124359
PROM1	8842
DEFB132	400830
FAM100A	124402
KIAA0391	9692
AGT	183
C20orf96	140680
TPI1	7167
CXCR2	3579
ABRA	137735
TRIM69	140691
LINC00305	221241
SCAPER	49855
PSMA6	5687
MITF	4286
TCEB1	6921
CAPN9	10753
ZCCHC3	85364
DLGAP3	58512
SCARF2	91179
RBL1	5933
FSD2	123722
TRAPPC10	7109
GYG2	8908
ZMYM6	9204
C1orf198	84886
PF4V1	5197
UBAP2	55833
POLA1	5422
SOX12	6666
CXCL1	2919
NRSN2	80023
MGRN1	23295
PF4	5196
WHAMM	123720
SYNGR1	9145
TRIB3	57761
ZDHHC16	84287
TTC13	79573
PPBP	5473
CXCL5	6374
CXCL3	2921
KLHL22	84861
EXOSC3	51010
ZBTB34	403341
C14orf135	64430
C20orf132	140699
EPN2	22905
C15orf43	145645
GAL	51083
RGS12	6002
EPHA5	2044
ZNF157	7712
CXCR1	3577
SORD	6652
RASL12	51285
CCT4	10575
ARPC2	10109
RBCK1	10616
TMC1	117531
PRSS48	345062
ZNF41	7592
DUOX2	50506
TAB1	10454
GPR137C	283554
SAMD13	148418
GRIK5	2901
KBTBD13	390594
UBAP1L	390595
RALGPS1	9649
VWA3B	200403
SNX12	29934
ZNF574	64763
PDCD7	10081
ABCD1	215
MGAT3	4248
HOMER2	9455
MTL5	9633
ZMYM6NB	100506144
POU2F2	5452
CEBPD	1052
SMCR7L	54471
GOLGA5	9950
NKD2	85409
GEM	2669
GPBAR1	151306
PRKDC	5591
MED15	51586
ANGPT1	284
TMEM70	54968
DNASE2B	58511
ZMYM1	79830
CXorf24	
ARAF	369
CXCL2	2920
PTPN20A	653129
PTPN20A	26095
C5	727
MTHFD2L	441024
B9D1	27077
RPN2	6185
AKR1C1	1645
FAM160A1	729830
AAMP	14
PAWR	5074
RAD54B	100861412
RAD54B	25788
XAGE2B	728242
XAGE2B	9502
CELF6	60677
PTPN11	5781
FAM103A1	83640
RPF1	80135
CAV1	857
CGNL1	84952
DHRS7	51635
ATG10	83734
ATF4	468
CARS	833
RPS19BP1	91582
CLPX	10845
GNG5	2787
CPT1A	1374
FLYWCH2	114984
LY96	23643
XAGE1B	653048
XAGE1B	653067
XAGE1B	653219
XAGE1B	653220
XAGE1B	9503
CASP1	834
ARSD	414
CACNA1I	8911
HMGN5	79366
SFPQ	6421
JPH1	56704
PLXNB3	5365
CTBS	1486
ARX	170302
TM9SF1	10548
DUOXA2	405753
MAGEB18	286514
C15orf40	123207
MAGEB6	158809
YME1L1	10730
ERO1L	30001
GDAP1	54332
UBAC2	337867
ARSE	415
MAPK7	5598
MAGEB5	347541
DUOXA1	90527
ALDH1A1	216
GHRH	2691
GCOM1	145781
GCOM1	100820829
SYN1	6853
DCAF10	79269
TMEM80	283232
PNKD	25953
TBC1D20	128637
MANBAL	63905
CILP	8483
FOXO4	4303
EIF3B	8662
CDNF	441549
SRC	6714
RAD51AP1	10635
GPR18	2841
SLA	6503
PARP16	54956
ZMYM4	9202
EPGN	255324
GPR183	1880
NFKBIA	4792
ARSH	347527
CSNK2A1	283106
CSNK2A1	1457
ARSF	416
KIAA1429	25962
C1orf180	
TIGD5	84948
BLCAP	10904
CXorf28	
AKR1C2	100653286
AKR1C2	1646
PYCRL	65263
MXRA5	25878
SSX2IP	117178
RSPO2	340419
PRKX	5613
FLYWCH1	84256
ENTHD1	150350
SLC12A7	10723
BTBD1	53339
DUOX1	53905
XAGE1A	653048
XAGE1A	653067
XAGE1A	653219
XAGE1A	653220
XAGE1A	9503
PAM	5066
GRAP2	9402
TM9SF2	9375
TMBIM1	64114
MAGEB10	139422
SH3BGRL	6451
DCAF8L1	139425
CENPC1	1060
HAUS4	100616424
HAUS4	54930
CLYBL	171425
MFAP4	4239
TIMP1	7076
HEXA	3073
PPM1A	5494
CHGA	1113
NNAT	4826
CTNNBL1	56259
MCART1	92014
HSPA14	51182
ZIC5	85416
C5orf22	55322
CXorf65	158830
TALDO1	6888
ZIC2	7546
SHB	6461
PABPC1P2	728773
TCF15	6939
RNF112	7732
PSMC6	5706
PCCA	5095
FAM83F	113828
RPS23	6228
MCM4	4173
TNRC6B	23112
IL1RAPL1	11141
LPAR3	23566
IGDCC3	9543
EREG	2069
KIAA0319L	79932
SCLT1	132320
MAGEB2	4113
POU3F4	5456
SLC47A1	55244
TM6SF1	53346
MAGEB3	4114
EIF3E	3646
MAGEB4	4115
MAGEB1	4112
TSSK4	283629
IL2RG	3561
PI15	51050
VSTM2L	128434
NR0B1	190
CYLC1	1538
TTI1	9675
CRISPLD1	83690
AREG	727738
AREG	374
CFP	5199
SRXN1	140809
ALDH1B1	219
SCRT2	85508
IGFBPL1	347252
TSTA3	7264
POM121L4P	
ADSL	158
SLC6A19	340024
INSM2	84684
NLGN4X	57502
RALGAPA1	253959
CXorf21	80231
MCOLN2	255231
IGDCC4	57722
ANKRD18A	253650
GK	2710
PI4KA	5297
ATP6AP1L	92270
ATP6AP1L	645079
C9orf146	
VCX3A	51481
RPRD1B	58490
CHMP4A	29082
RCN2	5955
HDHD1	8226
C2orf62	375307
PDDC1	347862
TGM2	7052
STS	412
SLC6A18	348932
SLC11A1	6556
NFIB	4781
WDR63	126820
SHF	90525
STAP1	26228
HGFAC	3083
PET112	5188
MED12	9968
SGSM3	27352
AKR1C3	8644
ANXA1	301
XAGE2	728242
XAGE2	9502
XAGE1C	653048
XAGE1C	653067
XAGE1C	653219
XAGE1C	653220
XAGE1C	9503
ITPK1	3705
FAM110A	83541
VCX	26609
ANGPT4	51378
TAPT1	202018
UCHL1	7345
PNPLA4	8228
DOK7	285489
RSPO4	343637
NCDN	23154
UBE2V2	7336
RPS6KA6	27330
TMEM167A	153339
PSMF1	9491
AREGB	727738
AREGB	374
CNTRL	11064
C14orf39	317761
HNF4G	3174
KIAA1755	85449
A2LD1	87769
VCX2	51480
VCX3B	425054
TTC35	9694
ELK1	2002
UBA6	55236
CTDSP1	58190
NUDT16L1	84309
TMTC4	84899
KAL1	3730
MCOLN3	55283
ANKS3	124401
BPI	671
PDZD2	23037
XAGE1D	653048
XAGE1D	653067
XAGE1D	653219
XAGE1D	653220
XAGE1D	9503
SLC28A2	9153
DPP8	54878
KCNIP2	30819
TFAP2E	339488
PSMB2	5690
MASTL	84930
C4orf32	132720
EFCAB1	79645
LBP	3929
DNM1P46	196968
C1orf216	127703
ALDH3A2	224
C20orf202	400831
PSTPIP1	9051
PTPN21	11099
MKL1	57591
RAD21L1	642636
VIL1	7429
ZFHX4	79776
DCAF12	25853
PARM1	25849
FAM9A	171482
MTRNR2L5	100463289
SNPH	9751
ZWINT	11130
GATM	2628
TMEM74	157753
RALGAPB	57148
XAGE1E	653048
XAGE1E	653067
XAGE1E	653219
XAGE1E	653220
XAGE1E	9503
AP1AR	55435
SERPIND1	3053
LRPAP1	4043
CLSPN	63967
SDCBP2	27111
PIK3CG	5294
KIF11	3832
TRHR	7201
SUV39H2	79723
HDX	139324
SYDE2	84144
ACBD5	91452
FAM9B	171483
WISP1	8840
SNAP29	9342
KREMEN2	79412
HS3ST6	64711
C1orf52	148423
IKBKG	8517
NALCN	259232
SNAI2	6591
MCHR1	2847
GRM1	2911
TERT	7015
MDP1	145553
C8orf22	492307
SLC25A17	10478
RCHY1	25898
RBMX	27316
RBMX	26787
XRCC4	7518
AKR1CL1	340811
BCL10	8915
TBL1X	6907
USP37	57695
AKR1C4	1109
NUDCD1	84955
UXT	8409
CRKL	1399
RHOD	29984
FAM201A	
SLC47A2	146802
SPSB2	84727
AIFM3	150209
STYX	6815
ESRP1	54845
UBAP1	51271
ADIG	149685
PRKAR2B	5577
C14orf93	60686
MMS19	64210
TMEM171	134285
LRRC23	10233
ARHGAP40	343578
CNTNAP3	79937
SNTG1	54212
SIX6	4990
HHEX	3087
PPP1R2P3	153743
SIX1	6495
SSX7	280658
DHODH	1723
ST13	6767
TMEM174	134288
ZNF623	9831
EIF2C4	192670
TIFA	92610
LIMCH1	22998
RPL3L	6123
BNC1	646
SIX4	51804
SPATA5L1	79029
DCLRE1C	64421
C16orf71	146562
PEX2	5828
KDM2A	22992
ZNF500	26048
RQCD1	9125
FKBP1A	2280
BTF3	689
NDRG1	10397
SEPT12	124404
C15orf48	84419
TAB3	257397
EIF2C1	26523
GPR143	4935
NSFL1C	55968
MAT2B	27430
ADRA2C	152
ALDH1A2	8854
SLC32A1	140679
ACTR5	79913
ROGDI	79641
GLYR1	84656
PPP1R16B	26051
RAB32	10981
PLCD4	84812
PXDNL	137902
SH3GL3	6457
HBP1	26959
OGFOD1	55239
ANGPTL2	23452
FAM83D	81610
SLC30A4	7782
ZNF81	347344
APOOL	139322
DHX35	60625
RORB	6096
ITGBL1	9358
PLDN	26258
NEDD8-MDP1	100528064
DYNC1H1	1778
NEDD8	4738
PKIA	5569
IPMK	253430
OTOP1	133060
EIF2C3	192669
MNAT1	4331
GABRR2	2570
ENY2	56943
FTHL17	53940
GNPNAT1	64841
LDB2	9079
FGF14	2259
DMD	1756
MS4A6A	64231
FERMT2	10979
LZTR1	8216
SATL1	340562
SHROOM2	357
SSX2	727837
SSX2	6757
CISD1	55847
FAM153B	202134
FAM153B	100507387
FAM153B	100507427
XPNPEP3	63929
ZNF142	7701
PCMTD1	115294
FBXW7	55294
TMEM202	338949
ZNF711	7552
EXOC6	54536
KIF24	347240
ZNF182	7569
TEKT2	27285
ZDHHC21	340481
WWC3	55841
CLPTM1L	81037
ADAMTSL3	57188
ZNF740	283337
ARIH1	25820
GMPR2	51292
ADPRHL2	54936
MSGN1	343930
MAFB	9935
KCNS3	3790
TOP1	7150
ALPK1	80216
SRPK3	26576
TPP2	7174
UBE2J1	51465
CHST12	55501
C7orf63	79846
BCS1L	617
KCNMB4	27345
ENO2	2026
DNAJB7	150353
RBX1	9978
ITGB7	3695
TXNL4B	54957
ST18	9705
SSX2B	727837
SSX2B	6757
PLCG1	5335
GOLPH3	64083
TSPAN3	10099
PTCHD3	374308
C4orf33	132321
RAB18	22931
TRPM6	140803
NDUFB10	4716
SIRPB2	284759
LFNG	3955
TMEM128	85013
GPR97	222487
RDH14	57665
FAM35B	414241
FAM35B	439965
SIRPD	128646
NT5C1B-RDH14	100526794
COL8A2	1296
NT5C1B	93034
UCN3	114131
SYT15	83849
UBN1	29855
TUBAL3	79861
TRAPPC3	27095
SQRDL	58472
ANKRA2	57763
SIRPB1	100653194
SIRPB1	100653231
SIRPB1	10326
EP300	2033
CTAG1A	246100
CTAG1A	1485
LYAR	55646
EPT1	85465
NUDT2	318
CER1	9350
ZNF630	57232
DYRK4	8798
GARNL3	84253
PTPRB	5787
IL7	3574
SEC63	11231
ODZ2	57451
MAP7D1	55700
L3MBTL2	83746
GNRHR	2798
PKHD1L1	93035
RPS2	26784
RPS2	6187
FAM75A1	647060
METTL21C	196541
FREM1	158326
CLCN4	1183
CCDC168	643677
NET1	10276
TMPRSS11D	9407
RRAGD	58528
UBE2D1	7321
FAM150A	389658
THAP7	80764
RSBN1L	222194
FAM75A2	642265
MTMR12	54545
ZHX3	23051
BRMS1L	84312
MOAP1	64112
RB1CC1	9821
FAM74A1	
FAM75A3	727830
IP6K2	51447
KDELC1	79070
ZBTB49	166793
SPANXN5	494197
DPY19L4	286148
XAGE5	170627
SIRPG	55423
RNF25	64320
KIAA1161	57462
C14orf109	26175
THAP6	152815
ZNF658	100653002
ZNF658	26149
MID1	4281
PSMB5	5693
ZNF483	158399
PCDH10	57575
XAGE3	170626
CHADL	150356
C9orf24	84688
PKMYT1	9088
SPACA5	389852
SPACA5	729201
GPR101	83550
RANGAP1	5905
SSX6	
STMN2	11075
ZIC3	7547
DDHD1	80821
C2orf63	130162
P2RX6	9127
TRMT5	57570
STK36	27148
GOLGA6B	55889
CYP26C1	340665
PTPLAD1	51495
POF1B	79983
SEMA6D	80031
CCDC164	92749
CYP26A1	1592
FAM156B	727866
FAM156B	29057
GPRIN2	9721
FAM74A2	
PPYR1	5540
HP	3240
TFAM	7019
CCDC135	84229
TMPRSS11A	339967
SPACA5B	389852
SPACA5B	729201
MBIP	51562
BIVM	54841
LPIN3	64900
QDPR	5860
PTGR1	22949
PCDH18	54510
SLC38A6	145389
SIRPA	140885
AQP9	366
B4GALT2	8704
THRAP3	9967
EMILIN3	90187
C14orf142	84520
PSMB11	122706
INTS8	55656
HIGD2B	
FAM75A4	642629
ZC3H7B	23264
CDH24	64403
GTSF1	121355
BBS4	585
VCAN	1462
ERCC5	100533467
ERCC5	2073
HMG20A	10363
PDE6D	5147
POTEG	404785
SH3D21	79729
OTOF	9381
CTAG1B	246100
CTAG1B	1485
HEY1	23462
CHD6	84181
POTEM	641455
PDHB	5162
SERPINF1	5176
ANXA8L1	728113
HCCS	3052
TTLL4	9654
SLC7A4	6545
FGF13	2258
PDYN	5173
NPBWR1	2831
C4orf26	152816
CALML5	51806
OPRK1	4986
LIPC	3990
PPL	5493
FAM156A	727866
FAM156A	29057
CHM	1121
CTAG2	30848
SLC6A3	6531
SSX5	6758
NEUROG2	63973
STK35	140901
ARHGAP6	395
BBS2	583
UTP15	84135
TEF	7008
CALML3	810
SEC14L5	9717
SSX1	6756
TGM3	7053
BICC1	80114
ASB13	79754
TOB2	10766
C15orf44	81556
OSBPL5	114879
PHF5A	84844
FAM75A5	727905
NCKAP1L	3071
GGT2	728441
COG5	10466
FAM176B	55194
NLGN3	54413
ACO2	50
STX18	53407
STK40	83931
CEND1	51286
C4orf21	55345
SLC10A2	6555
OR4N2	390429
MKX	283078
UBR7	55148
CDKL2	8999
TGM6	343641
ATP6V1H	51606
C3orf75	54859
EBAG9	9166
ZFR	51663
DAOA	267012
FAM138C	
ANKRD20A2	441430
ANKRD20A2	728747
ADRBK1	156
ACIN1	22985
GTPBP10	85865
MEIG1	644890
SLC25A22	79751
LSM10	84967
TMPRSS11F	389208
RIMBP3B	440804
TMPRSS11B	132724
CYP27A1	1593
HIC2	23119
RIMBP3C	150221
PTPRT	11122
MYOF	26509
UBE2L3	7332
TTC39B	158219
BMP4	652
EFNB2	1948
OSCP1	127700
SNRPB	6628
RPS27A	6233
OR4Q3	441669
LPCAT1	79888
OR4M1	441670
OR4K2	390431
OR4K5	79317
FADS3	3995
OR4K1	79544
OR4K15	81127
OR4K14	122740
OR4K13	390433
ANKRD6	22881
OR4L1	122742
ZSCAN2	54993
OR4K17	390436
OR4N5	390437
ST3GAL1	6482
FOXD4	2298
OR11G2	390439
OR11H6	122748
FAM208B	54906
STXBP5	134957
YDJC	150223
OR11H4	390442
PRKAG3	53632
POLR3H	171568
TTC5	91875
SLC7A11	23657
CLRN2	645104
ARGLU1	55082
LAP3	51056
KATNB1	10300
LINGO1	84894
IDH3G	3421
SRSF6	6431
FAM155A	728215
G3BP2	9908
ADAM10	102
LIG4	3981
AMELX	265
ABHD13	84945
CSDC2	27254
FAM138E	
CBWD7	728013
CCDC116	164592
SLC24A5	283652
MRPS15	64960
TMEM60	85025
WASH3P	
TNFSF13B	10673
C5orf25	375484
OLAH	55301
PHTF2	57157
L3MBTL1	26013
TMEM154	201799
MSL3	10943
CSF3R	1441
BRAT1	221927
CBWD1	55871
SDF2L1	23753
OSTM1	28962
SSX3	10214
PPIL2	23759
PHYHIPL	84457
NDUFA9	4704
GPR22	2845
KCTD6	200845
SSX4	548313
SSX4	6759
NAGPA	51172
NR2E1	7101
YTHDC1	91746
F9	2158
DACH2	117154
ACBD7	414149
MTIF2	4528
SSX4B	548313
SSX4B	6759
OSR1	130497
PDE1B	5153
PMM1	5372
MS4A4E	
NMT2	9397
WNT6	7475
MYEF2	50804
BTBD7	55727
GJB1	2705
WNT10A	80326
RARG	5916
PPPDE2	27351
FAM25B	643161
FAM25B	644054
FAM25B	100132929
FAM25B	100133093
ZNF343	79175
CDK5R2	8941
FEV	54738
TIGD4	201798
CDKN3	1033
CRYBA2	1412
ARFIP1	27236
XRCC6	2547
CLDN12	9069
CCRN4L	25819
MYO16	23026
DUS4L	11062
CCDC108	255101
MRPS28	28957
MED28	80306
RGS20	8601
TINF2	26277
ELF2	1998
GAB3	139716
MSX1	4487
FAM13C	220965
WWC1	23286
TBC1D2B	23102
PRKAR2A	5576
CYTL1	54360
ANKRD13D	338692
TMC2	117532
SGK2	10110
TPD52	7163
CCNB1IP1	57820
ATN1	1822
NOP56	692201
NOP56	692213
NOP56	100302138
NOP56	26792
NOP56	10528
HAPLN1	1404
MCF2	4168
SLC38A5	92745
AGAP10	
KIFC3	3801
C10orf76	79591
MRPL36	64979
HPR	3250
TTC32	130502
ACOX2	8309
NHP2L1	4809
TCEA1	6917
GRIK3	2899
WDR35	57539
IFT52	51098
YPEL1	29799
FAM184B	27146
ZC3H12A	80149
DHX38	9785
IRS2	8660
COL4A1	1282
SLC24A1	9187
STK32B	55351
PARP2	10038
MEAF6	64769
RNF151	146310
MS4A4A	51338
C22orf46	79640
TBL3	10607
MEI1	150365
FAM63B	54629
KIAA1191	57179
CCNE2	9134
CSPG5	10675
IHH	3549
EDIL3	10085
NHEJ1	79840
HSP90AA1	3320
CTXN2	399697
MT4	84560
GDI2	2665
SMARCC1	6599
FRMPD4	9758
MAPK1	5594
UNC79	57578
DCAF16	54876
RAB3IL1	5866
LARP7	51574
SLC12A1	6557
BCAP29	55973
SNIP1	79753
SNAPC3	6619
PPM1F	9647
ZFAT	57623
DNALI1	7802
SNX3	8724
MYBL2	4605
LACE1	246269
SLC23A3	151295
IDH3B	3420
NCAPG	64151
RNF111	54778
PAQR4	124222
DKC1	677835
DKC1	1736
GTSF1L	149699
PTPRR	5801
MT3	4504
TOX2	84969
BEST1	7439
PIDD	55367
MS4A6E	245802
PRKCH	5583
PRPS2	5634
C4orf6	10141
MS4A7	58475
C8orf38	137682
C8orf38	100506538
DDX11L9	100288486
EVC2	132884
DNAJC25	548645
DNAJC25	552891
TOP3B	8940
GNL2	29889
C12orf57	113246
JPH2	57158
ZMYM3	9203
LYPLA1	10434
VARS2	57176
MT2A	4502
CCDC134	79879
FHDC1	85462
LYRM2	57226
C20orf111	51526
SREBF2	6721
HPS6	79803
C14orf119	55017
WDR73	84942
RSPO1	284654
CEBPE	1053
FAM47A	158724
SLC7A8	23428
MT1E	100505584
MT1E	4493
DENND4A	10260
CNPPD1	27013
RARS	5917
TLR7	51284
LDB1	8861
COL4A2	1284
ANTXRL	
TLR8	51311
C1orf109	54955
GDAP1L1	78997
TEP1	7011
C9orf40	55071
DNAJC25-GNG10	552891
GNG10	2790
KLHL4	56062
NDUFS6	4726
TMEM47	83604
TMPRSS11E	28983
PTPN6	5777
EML5	161436
FAM134A	79137
MATN3	4148
FAM47B	170062
TGM1	7051
MAGEB16	139604
AKAP3	10566
IRX4	50805
C9orf41	138199
MAGI2	9863
EBF4	57593
SLTM	79811
CLDN6	9074
FITM2	128486
ANXA8L2	244
COX7C	1350
SHISA8	440829
CDCA8	55143
R3HDML	140902
SUB1	10923
FTSJ1	24140
TNFRSF13C	115650
HNF4A	3172
C4orf49	84709
ZFAND2B	130617
NDUFC1	4717
MFSD5	84975
RAB20	55647
CARKD	55739
TMSB4X	7114
UGT2B17	7367
C9orf84	158401
MT1M	4499
IRX2	153572
MS4A14	84689
FAM9C	171484
SH2D7	646892
USO1	8615
RAB14	51552
UGT2B15	7366
CENPM	79019
FOXD4L2	349334
FOXD4L2	100036519
C16orf89	146556
CPXM1	56265
ANKRD20A3	441425
ANKRD20A3	728747
CXorf22	170063
DUT	1854
CLDN9	9080
TRIM2	23321
LAPTM4A	9741
TNFRSF12A	51330
ANKRD16	54522
C9orf95	54981
CARS2	79587
SEPT3	55964
CIB2	10518
CEP55	55165
MT1A	4489
GALNT8	26290
C10orf111	221060
CXorf59	286464
MDN1	23195
RPP38	10557
ALG1	56052
RASA1	5921
RPH3A	22895
UGT2B10	7365
ARMC4	55130
C2orf70	339778
CPXCR1	53336
MRPL15	29088
FAM86A	196483
FBXO18	84893
ANK2	287
LCORL	254251
C5orf38	153571
SLC25A20	788
WDR20	91833
TTPAL	79183
EPHA10	284656
ATXN3L	92552
UGT2A3	79799
EGFL6	25975
FAM171A1	221061
SERINC3	10955
ARL10	285598
CNIH	10175
CIB4	130106
RABGGTA	5875
SYBU	55638
SOX17	64321
PPP1R1A	5502
RP1	6101
WBP2NL	164684
IRX1	79192
RBFOX1	54715
VPREB1	7441
CDK14	5218
UGT2B7	7364
MANEAL	149175
ESPL1	9700
NMB	4828
FBN1	2200
SSR4	6748
TGIF2LX	90316
IDH3A	3419
HTR5A	3361
TMEM30B	161291
PKIG	11142
ABCB6	10058
PABPC5	140886
C3orf37	56941
TMEM239	100288797
PPEF2	5470
GTF2F1	2962
MT1B	4490
C20orf141	
MT1F	4494
EVC	2121
NAGA	4668
FAM113A	64773
INSIG1	3638
ZNF648	127665
SDC1	6382
GSN	2934
GLUL	2752
SEC11A	23478
SLIT2	9353
CXorf30	645090
ADA	100
EN2	2020
MS4A5	64232
H1FX	8971
CNPY1	285888
SFTA3	253970
ZBTB10	65986
ZNF280B	140883
C3orf25	90288
FAM75A6	389730
ENC1	8507
MT1G	4495
YRDC	79693
ZNF280A	129025
TCEANC	170082
ADAMTS16	170690
PRAME	23532
PCDH11X	27328
KHSRP	8570
DNAI1	27019
FAM109B	150368
NOXO1	124056
C9orf66	157983
PANK3	79646
C22orf32	91689
C1orf122	127687
XKR4	114786
CARD16	114769
SLC25A41	284427
DOCK8	81704
GNAI1	2770
SLC25A23	79085
NDUFA6	4700
MTF1	4520
TMEM68	137695
RBM33	155435
CNTNAP3B	79937
CNTNAP3B	728577
MPP1	4354
WISP2	8839
VPS16	64601
HIF1A	3091
INPP5B	3633
PUM2	23369
O3FAR1	338557
CYP2D6	1565
HEXB	3074
MBD4	8930
ITGA8	8516
RAB9A	9367
TRAPPC2	6399
GPR173	54328
GMFB	2764
KCNA6	3742
KCNA1	3736
NKX2-1	7080
PPP1R12A	4659
NPR3	4883
ING1	3621
HCFC1R1	54985
KCNK15	60598
CARD17	440068
TSPYL2	64061
RIMS4	140730
CARD18	59082
MND1	84057
MS4A1	931
ATG9A	79065
RAB11A	8766
POM121L1P	727983
FAM21B	55747
KLHL33	123103
GGTLC2	91227
OSGEP	55644
GRIA4	2893
YWHAB	7529
SLC16A9	220963
LINC00346	
ANKRD10	55608
PPRC1	23082
OSTF1	26578
MPP7	143098
KCNA5	3741
DHX30	22907
NAA15	80155
PORCN	64840
CYP2D7P1	
NAAA	27163
FAM47C	442444
UGT2B11	10720
NOP16	51491
PRRG1	5638
RBP4	5950
NONO	4841
TGS1	96764
ADPGK	83440
ZNF592	9640
FOXO3	2309
OFD1	8481
MET	4233
PABPC1L	80336
SLIT3	6586
PTPRA	5786
GIN1	54826
KCNK3	3777
CCDC6	8030
NTF3	4908
TP53INP1	94241
CRMP1	1400
ATP11C	286410
LACRT	90070
TARS	6897
ANO2	57101
C9orf93	203238
NKX2-8	26257
C2orf18	54978
PAX9	5083
SLC2A8	29988
PHOX2B	8929
ARMC2	84071
TMEM33	55161
COMMD1	150684
RPLP2	619565
RPLP2	6181
ZNF704	619279
SF3A3	10946
LYN	4067
MT1H	4496
C3orf71	646450
DCD	117159
MT1X	4501
TSPAN7	7102
UGT2B28	54490
CENPN	55839
TCF20	6942
PDZD4	57595
C10orf40	
ARIH2	10425
PFDN5	5204
KDM5C	8242
UGT2B4	7363
PCSK5	5125
NFAM1	150372
APEX1	328
TOMM34	10953
PAG1	55824
PDE6C	5146
KIAA0947	23379
COX8C	341947
PRIMA1	145270
ANKZF1	55139
RRP7A	27341
MRPL21	219927
HOMEZ	57594
GFER	2671
TTYH3	80727
THOC6	79228
CCNB2	9133
KHDRBS3	10656
STK4	6789
CD36	948
TTC8	123016
B3GNT2	10678
FABP5	2171
TMEM17	200728
PLEKHF2	79666
CEP152	22995
SLC25A21	89874
NAP1L3	4675
EHBP1	23301
MEGF11	84465
PPP1R3E	
CGRRF1	10668
KIAA0922	23240
FAM181A	90050
ALPK3	57538
SERHL2	253190
MUCL1	118430
NEO1	4756
PNPLA2	57104
PMP2	5375
CENPA	1058
UGT2A1	574537
UGT2A1	10941
FHL3	2275
MYO1E	4643
ANK3	288
FTH1	2495
UBTD1	80019
NUP93	9688
MED10	84246
UTP11L	51118
ASB2	51676
RPS20	26795
RPS20	6224
KCNS1	3787
NOLC1	9221
POU3F1	5453
WFDC5	149708
RRAGC	64121
LANCL3	347404
UGCG	7357
UBE2QL1	134111
C8orf37	157657
IGLL5	100423062
WFDC12	128488
GDF6	392255
SAMD4A	23034
PI3	5266
C4orf50	389197
MOS	4342
MIPOL1	145282
SEMG1	6406
FAM188A	80013
GPM6B	2824
MYCBP	100527950
MYCBP	26292
BCL2L2	599
CAPZA2	830
ANKRD2	26287
SLC6A12	6539
POLDIP3	84271
FABP9	646480
MRGPRG	386746
RTDR1	27156
MS4A12	54860
PPIP5K2	23262
FABP4	2167
AGAP9	642517
GNAZ	2781
MS4A13	503497
NSUN2	54888
PLAG1	5324
JAKMIP1	152789
WAC	51322
RAB36	9609
SESN1	27244
MS4A8B	83661
UQCRB	7381
TMEM55B	90809
ATMIN	23300
SEMG2	6407
BCR	613
RHOB	388
SLPI	6590
VWF	7450
GJA10	84694
FRA10AC1	118924
GLB1L	79411
HS1BP3	64342
IGHMBP2	3508
MATN4	8785
HIGD2A	192286
MTERFD1	51001
CHCHD7	79145
CLTB	1212
BACH2	60468
ACSBG1	23205
RBPJL	11317
FAM133A	286499
XK	7504
SDAD1	55153
CYBB	1536
DPYSL5	56896
C11orf36	
FOXP1	27086
PACRGL	133015
CYB5R3	1727
SYNGR3	9143
L1CAM	3897
C12orf10	60314
MOK	5891
SULT1B1	27284
GNRH2	2797
FABP12	646486
RHBDL2	54933
FZD1	8321
BCL2L2-PABPN1	100529063
FAF2	23197
MRPS26	64949
MUC21	394263
ENHO	375704
OXT	5020
CCDC99	54908
FAM135B	51059
IMPA1	3612
SHC4	399694
DCAF4L1	285429
SLC30A9	10463
SUSD1	64420
AVP	551
MTERF	7978
CCDC88A	55704
DIAPH2	1730
UBOX5	22888
PNP	4860
AKIRIN1	79647
SOX1	6656
SPACA7	122258
CNTFR	1271
FAM25G	643161
FAM25G	644054
FAM25G	100132929
FAM25G	100133093
PABPN1	8106
FAM27C	
MAP4	4134
MUC22	100507679
FAM27A	
ZNF598	90850
IGLL1	3543
ANXA8	653145
C22orf43	51233
SDC4	6385
SLC28A1	9154
C16orf46	123775
NDUFS5	4725
GEMIN8	54960
LDHAL6B	92483
KCNV1	27012
RAB33B	83452
FAM81A	145773
FASTKD5	60493
SYS1	90196
MRGPRE	116534
STK16	8576
GCSH	2653
EFCAB4A	283229
BEND4	389206
TUBGCP3	10426
SDR16C5	195814
EBP	10682
FAM27E2	100131997
SYS1-DBNDD2	90196
SULT1E1	6783
GLRA2	2742
OTOGL	283310
DYNLT3	6990
DHRS1	115817
TP53TG5	27296
DCTN3	11258
DBNDD2	55861
MS4A18	728588
IL15RA	3601
LGI1	9211
MS4A15	219995
EID1	23741
TBC1D25	4943
SECISBP2L	9728
RGL4	266747
MRGPRD	116512
GDF7	151449
MACF1	23499
FAM107A	100506924
FAM107A	11170
